iterations,mean_reward,max_reward,total_loss,policy_loss,kl_loss,mean_diversity
424,0.9710718559688075,0.9902309282051763,0.16760608553886414,0.10130216181278229,0.06630393117666245,0.5954568059061142
425,0.9670602001317581,0.9963530165273162,-0.00495997816324234,-0.10443677008152008,0.09947679191827774,0.6786538685548205
426,0.9697637518050307,0.9964223707709972,0.12532615661621094,0.038731805980205536,0.086594358086586,0.4796137914506551
427,0.9667854144057708,0.9929149624310442,0.13622376322746277,0.029025793075561523,0.10719797760248184,0.48253206319625497
428,0.9674889747738704,0.9946093941571723,0.1037863940000534,0.034544482827186584,0.06924191117286682,0.7182664987388792
429,0.9725936704443875,0.9980407138360765,0.09036017209291458,0.01690157689154148,0.07345859706401825,0.6545881751256805
430,0.9707222608404587,0.9954646579015758,0.13471315801143646,0.06983371078968048,0.06487944722175598,0.6021629515043495
431,0.970038362707516,0.995578734908499,0.08259795606136322,0.0158412903547287,0.06675666570663452,0.6907036020840291
432,0.9702145492773842,0.993693226648084,0.061892952769994736,-0.002270687371492386,0.06416364014148712,0.5943631976974639
433,0.970291253471734,0.9972264724324893,0.03412812203168869,-0.0329480916261673,0.06707621365785599,0.48808337140305863
434,0.9656139332699332,0.9921022901577994,0.054943472146987915,-0.01513105072081089,0.07007452100515366,0.6499043238696873
435,0.9680330089620066,0.9914672101643989,0.1997309923171997,0.1308698058128357,0.06886119395494461,0.5893036076215417
436,0.9696361311555195,0.9941023529568198,0.06796165555715561,-0.0031843800097703934,0.07114603370428085,0.5722869577234418
437,0.9695283549557259,0.9898867465118747,0.11163158714771271,0.04932515323162079,0.06230643764138222,0.5464180747185863
438,0.9723793690222495,0.9926676927209176,0.08887885510921478,0.02298593893647194,0.06589291244745255,0.6704434803900059
439,0.9710513030094247,0.993435402706709,0.058298759162425995,-0.009498657658696175,0.06779741495847702,0.5894576946984834
440,0.971224403936331,0.9938635268668462,0.06139528378844261,-0.005943510681390762,0.06733879446983337,0.6462239916254631
441,0.9692070593134485,0.990867306523967,0.09078729152679443,0.025783490389585495,0.06500380486249924,0.6147240095070743
442,0.9726445644778213,0.9940701553704909,0.09658502042293549,0.03505316376686096,0.06153186038136482,0.4956207485954766
443,0.9707721265902998,0.9976851266074538,0.02534426748752594,-0.03590475767850876,0.0612490251660347,0.5082217597985823
444,0.9700895939187386,0.9936836832158265,0.04421425610780716,-0.022225745022296906,0.06644000113010406,0.45863163585753164
445,0.9671574614724463,0.9923788032807445,0.005140770226716995,-0.06075609102845192,0.06589686125516891,0.5933634457591023
446,0.970789998978136,0.9919394154020277,0.1452300250530243,0.07868990302085876,0.06654011458158493,0.4022727779599604
447,0.9677717405871149,0.9955035452239831,0.10173255950212479,0.031579479575157166,0.07015307992696762,0.5828764292918543
448,0.9718246553385868,0.9950427136010124,0.15109515190124512,0.08426590263843536,0.06682924926280975,0.425977121971709
449,0.9661190251477821,0.9946741518324265,0.11555616557598114,0.05419202893972397,0.06136413291096687,0.48302250512043177
450,0.9689269381094081,0.9903770357893221,0.06336367130279541,-0.018245849758386612,0.08160951733589172,0.5674014008766054
451,0.9691694580078237,0.9921048138665769,0.08599445223808289,0.02609487622976303,0.059899572283029556,0.41868716417137475
452,0.9695859629421901,0.9953050042645327,0.06585825234651566,0.0023371726274490356,0.06352107971906662,0.5332482972063308
453,0.9674403994645663,0.995296196355259,0.03786424919962883,-0.026187609881162643,0.06405185908079147,0.43317749541701656
454,0.9714500880909669,0.9906254062926555,0.11645769327878952,0.05078738182783127,0.06567031145095825,0.5511985469777039
455,0.9712823540391833,0.9942601515396927,0.0814293771982193,0.022833801805973053,0.058595579117536545,0.538341971348893
456,0.9683666050373131,0.9905426779749543,0.10412387549877167,0.04576997831463814,0.05835389345884323,0.482609982320199
457,0.9680189058195479,0.9935008150825171,0.08901754766702652,0.025242090225219727,0.0637754574418068,0.52472390268576
458,0.9687019228542452,0.9872310211533811,0.09089675545692444,0.033438097685575485,0.05745866149663925,0.5582481623450781
459,0.9693752650434913,0.9927302714708882,0.07658760994672775,0.018034877255558968,0.058552730828523636,0.47137740482028756
460,0.9714137739497544,0.993134284587597,0.07414290308952332,0.011483829468488693,0.06265907734632492,0.5195729871655999
461,0.9685667676437459,0.9938296846374237,0.04855230823159218,-0.010000944137573242,0.05855325236916542,0.47896318617746353
462,0.9697840348385013,0.9966015778442607,0.00466657429933548,-0.04765283316373825,0.05231940746307373,0.515085898945818
463,0.9673305709456688,0.9899378900885891,0.09400831907987595,0.017553651705384254,0.07645466923713684,0.546245278373082
464,0.9704570466857294,0.9890716953437687,0.07643009722232819,0.021890023723244667,0.05454007163643837,0.5239383048518901
465,0.9700143029717659,0.9929092951938749,0.09560926258563995,0.04013530910015106,0.05547394976019859,0.5384450335131293
466,0.9701581738600406,0.9936282764686629,0.07351934164762497,0.016263894736766815,0.057255446910858154,0.5802144231693231
467,0.9645706444868674,0.9871318619811651,0.12394237518310547,0.06319783627986908,0.06074453517794609,0.4913249294654286
468,0.970700304341211,0.9952640762377541,0.07930777966976166,0.005374882370233536,0.07393289357423782,0.48572408901465386
469,0.9658508903699603,0.992035367662465,0.05371293053030968,-0.0070477984845638275,0.060760729014873505,0.42039250378281223
470,0.9684290867291996,0.9900268228451553,0.06507773697376251,0.00716337189078331,0.0579143650829792,0.46946098046522583
471,0.9686702632846365,0.9915094009113781,-0.015428483486175537,-0.07442564517259598,0.05899716168642044,0.4818617872330271
472,0.9673078011722028,0.9905447673054363,0.06833813339471817,0.005889026448130608,0.06244910880923271,0.4521832322644072
473,0.9672049163032034,0.9887109714536654,0.180385023355484,0.12104502320289612,0.05934000387787819,0.43752623683147773
474,0.9679509212245523,0.9910947614052787,0.11138157546520233,0.05193471536040306,0.05944685637950897,0.5517509263079527
475,0.9698480396656646,0.9915080075514234,0.04770737141370773,-0.012655341997742653,0.060362715274095535,0.5258115059312696
476,0.9649278167738184,0.9932652080025276,0.05945843830704689,-0.0018016695976257324,0.06126010790467262,0.4454092752654307
477,0.9676663022326921,0.9927370765533763,0.03755338490009308,-0.03797776252031326,0.07553114742040634,0.5865125014393746
478,0.9672025822917025,0.9963851291717086,0.08093397319316864,0.022600863128900528,0.05833311378955841,0.46868898955427934
479,0.9681614315711922,0.9907526168113924,0.016808751970529556,-0.04526754468679428,0.06207629665732384,0.460494661368854
480,0.9655647308841222,0.9888211616080046,0.08924496173858643,0.03402155265212059,0.05522340536117554,0.47202485382657944
481,0.9654871004520365,0.993334233839912,0.17473849654197693,0.11406399309635162,0.060674507170915604,0.5082986462474597
482,0.9643045291820225,0.9901240282354316,0.15420067310333252,0.09396694600582123,0.06023373082280159,0.49172033436487794
483,0.9695137580733545,0.9939434429032514,0.09895557165145874,0.03492075949907303,0.06403481215238571,0.4862996600521091
484,0.9670339238822194,0.9952097436492359,0.01808522641658783,-0.042572736740112305,0.060657963156700134,0.4990296505354432
485,0.9685324498304954,0.9990888758006631,-0.018322255462408066,-0.07573829591274261,0.05741604045033455,0.38349416379064183
486,0.9687848776260659,0.991332859315749,0.05638951063156128,0.0002616681158542633,0.056127842515707016,0.5924474666194115
487,0.9673626108013849,0.9944574543522258,0.06879614293575287,0.012872576713562012,0.05592356622219086,0.6653975539275744
488,0.9663163147540809,0.9928485407108932,0.2084311842918396,0.1484789252281189,0.059952262789011,0.5032166097305356
489,0.9668967519142967,0.9922903654942381,0.11076436936855316,0.05548674613237381,0.05527762323617935,0.7035153590785753
490,0.9661442792461779,0.9947624835769651,0.1477406620979309,0.07645601034164429,0.07128464430570602,0.5152309904076711
491,0.9689155786187026,0.9961553297312208,0.043798867613077164,-0.016077101230621338,0.0598759688436985,0.5802801398051045
492,0.9665727439629148,0.9927270265413891,0.02260570600628853,-0.036565445363521576,0.059171151369810104,0.5955236763300329
493,0.9661541748358178,0.9934348955744144,0.016908694058656693,-0.04237673431634903,0.05928542837500572,0.3970897567451168
494,0.967298072788086,0.9936522805057902,0.043478574603796005,-0.023155678063631058,0.06663425266742706,0.648880316882551
495,0.9619130669642142,0.9920078627877116,0.10509684681892395,0.043255798518657684,0.061841052025556564,0.7016009505000431
496,0.9650601530350296,0.9940033183971911,0.21043702960014343,0.12979693710803986,0.08064008504152298,0.5898416966597833
497,0.9641411618465567,0.990213343112669,0.12219373881816864,0.058983802795410156,0.06320993602275848,0.5346780775136677
498,0.9607807126412378,0.9895276618718261,0.08337578177452087,0.00972021371126175,0.07365556806325912,0.5251202575297225
499,0.9593838313240001,0.9900754163695479,0.06523258984088898,-0.0007552970200777054,0.06598788499832153,0.4806581166661808
500,0.9620762098717922,0.9889726156807278,-0.007492139935493469,-0.12190626561641693,0.11441412568092346,0.64625295257176
501,0.9672230299963369,0.9904496172347657,0.05605609714984894,-0.009667130187153816,0.0657232254743576,0.49088425573337846
502,0.9628141671102258,0.991608135676952,-0.005977727472782135,-0.08653808385133743,0.0805603563785553,0.6334427061224802
503,0.9673171506069275,0.9914443421457141,0.07916179299354553,-0.0024415701627731323,0.08160336315631866,0.6049240254760025
504,0.9669551397515633,0.9895825763427242,0.14849331974983215,0.0428883396089077,0.10560497641563416,0.5981093756667979
505,0.9634263701716097,0.9922642481210708,-0.17809443175792694,-0.2904304265975952,0.11233599483966827,0.6213928173360435
506,0.967013628797571,0.9934714279837001,-0.020837023854255676,-0.1560741811990738,0.13523715734481812,0.5508985067627847
507,0.9644346265997426,0.9895745107143278,0.09583835303783417,0.01386360451579094,0.08197475224733353,0.6921138850477571
508,0.9644793921067093,0.9909305684850263,0.06088964641094208,-0.026241986081004143,0.08713163435459137,0.5074108535648889
509,0.966940439004077,0.9929479784201753,0.09242212772369385,0.0021771788597106934,0.09024494886398315,0.6219753085726902
